order_item_id,order_id,product_id,quantity,unit_price
8003,4940,129,1,52.52
8004,4941,248,1,443.49
8005,4941,167,2,87.06
8006,4942,192,1,213.06
8007,4942,133,2,166.22
8008,4942,167,1,26.93
8009,4943,457,1,240.55
8010,4944,188,1,263.18
8011,4945,384,1,384.25
8012,4945,449,1,316.87
8013,4945,185,2,476.11
8014,4946,189,1,70.82
8015,4947,480,1,45.93
8016,4947,210,3,189.77
8017,4948,436,1,470.86
8018,4949,154,1,415.57
8019,4950,474,1,192.97
8020,4951,109,1,49.43
8021,4951,226,3,295.99
8022,4952,415,1,425.37
8023,4953,299,1,498.15
8024,4954,398,1,331.19
8025,4954,314,1,414.68
8026,4955,100,1,245.93
8027,4956,59,1,167.21
8028,4957,7,1,439.0
8029,4958,426,1,138.07
8030,4958,68,1,345.17
8031,4959,230,1,340.5
8032,4960,292,1,327.83
8033,4960,310,1,173.24
8034,4961,271,1,361.62
8035,4961,316,1,193.66
8036,4962,8,1,96.84
8037,4962,260,1,250.21
8038,4963,334,1,11.17
8039,4964,334,1,456.89
8040,4964,162,1,344.86
8041,4965,110,1,275.82
8042,4966,422,1,483.27
8043,4966,281,2,381.05
8044,4967,269,1,442.78
8045,4967,2,1,144.76
8046,4968,205,1,391.08
8047,4969,171,3,332.86
8048,4970,108,2,246.55
8049,4970,400,1,103.21
8050,4971,254,3,427.57
8051,4971,109,2,391.76
8052,4972,301,1,461.51
8053,4973,457,1,124.14
8054,4974,250,1,386.82
8055,4975,61,1,280.29
8056,4976,383,1,234.01
8057,4977,457,1,65.91
8058,4977,494,1,311.46
8059,4977,226,1,8.65
8060,4977,30,1,110.19
8061,4978,230,1,13.4
8062,4979,253,2,265.31
8063,4979,283,1,44.28
8064,4979,163,1,87.54
8065,4980,60,1,69.49
8066,4980,233,1,201.14
8067,4980,284,2,55.95
8068,4981,22,1,449.94
8069,4982,93,1,36.9
8070,4982,204,2,89.1
8071,4983,111,1,477.72
8072,4984,455,1,424.39
8073,4985,469,1,197.14
8074,4986,418,1,468.16
8075,4986,254,1,248.01
8076,4987,25,1,287.85
8077,4988,459,1,344.17
8078,4988,454,1,124.28
8079,4989,206,1,213.5
8080,4990,432,2,139.69
8081,4991,458,1,41.94
8082,4992,65,1,200.92
8083,4993,301,2,414.38
8084,4993,77,1,5.06
8085,4993,159,1,422.03
8086,4994,213,1,122.07
8087,4994,26,1,195.03
8088,4995,143,1,304.48
8089,4996,360,1,398.73
8090,4997,194,1,26.68
8091,4998,63,1,184.55
8092,4999,325,2,188.23
8093,5000,368,3,197.31
8094,5000,381,1,84.86
8095,5001,469,1,74.52
8096,5001,87,1,190.77
8097,5002,477,1,205.95
8098,5003,250,1,21.01
8099,5004,297,2,197.99
8100,5004,463,1,318.83
8101,5004,411,1,203.61
8102,5004,454,1,83.95
8103,5005,322,2,495.84
8104,5005,376,1,218.48
8105,5005,218,1,373.02
8106,5006,402,3,10.03
8107,5006,455,1,423.43
8108,5007,16,2,194.81
8109,5008,386,1,130.0
8110,5009,383,1,344.68
8111,5009,299,2,469.14
8112,5010,187,1,180.79
8113,5010,491,1,30.21
8114,5010,75,1,449.38
8115,5011,241,1,160.99
8116,5012,72,1,105.55
8117,5013,13,1,470.5
8118,5013,134,1,324.26
8119,5014,153,1,79.68
8120,5015,58,1,393.25
8121,5016,172,1,458.3
8122,5017,231,1,497.01
8123,5017,280,1,290.12
8124,5018,137,1,52.63
8125,5019,19,1,276.94
8126,5020,97,1,109.59
8127,5021,14,1,479.99
8128,5021,456,3,86.0
8129,5021,300,1,332.17
8130,5022,416,1,421.17
8131,5023,210,2,499.99
8132,5024,183,1,168.79
8133,5025,30,1,43.49
8134,5025,444,3,471.6
8135,5025,127,1,414.95
8136,5026,240,2,440.91
8137,5027,62,1,262.88
8138,5028,123,1,429.87
8139,5029,127,1,463.12
8140,5030,289,1,382.46
8141,5031,438,1,390.58
8142,5032,310,1,441.47
8143,5033,251,1,12.41
8144,5033,344,1,406.87
8145,5033,117,1,266.01
8146,5033,10,1,218.23
8147,5034,73,1,436.14
8148,5035,9,1,423.08
8149,5036,182,3,150.15
8150,5037,13,2,297.59
8151,5037,60,2,127.38
8152,5038,283,1,126.61
8153,5039,254,1,160.66
8154,5040,93,1,117.16
8155,5041,486,1,379.24
8156,5041,98,1,319.18
8157,5041,41,1,494.2
8158,5041,168,1,383.57
8159,5042,351,1,99.64
8160,5043,119,1,290.76
8161,5043,260,1,406.28
8162,5044,221,1,180.34
8163,5044,370,1,293.59
8164,5045,138,1,122.68
8165,5046,111,1,269.39
8166,5046,35,1,42.25
8167,5047,177,2,243.37
8168,5048,74,1,37.36
8169,5048,380,3,233.33
8170,5049,237,1,443.48
8171,5050,144,2,165.19
8172,5051,157,1,468.94
8173,5052,203,1,166.77
8174,5053,327,1,11.83
8175,5054,281,1,66.66
8176,5055,377,3,56.5
8177,5056,272,3,445.57
8178,5057,318,1,475.19
8179,5058,413,1,280.09
8180,5058,401,1,37.47
8181,5058,106,1,191.88
8182,5059,223,2,43.71
8183,5059,289,1,51.38
8184,5060,391,1,370.38
8185,5060,267,1,8.42
8186,5060,174,1,118.46
8187,5061,291,1,45.05
8188,5062,95,1,102.81
8189,5063,450,1,365.39
8190,5064,250,2,391.57
8191,5065,460,1,291.92
8192,5066,18,2,48.74
8193,5067,334,1,254.31
8194,5068,267,1,11.6
8195,5069,8,1,209.75
8196,5070,174,1,127.85
8197,5071,89,1,336.25
8198,5072,332,1,453.33
8199,5073,30,1,446.92
8200,5073,495,3,96.0
8201,5074,141,1,177.44
8202,5075,216,1,365.91
8203,5075,125,2,389.26
8204,5076,417,1,54.07
8205,5076,348,1,218.75
8206,5077,356,1,278.51
8207,5078,252,1,46.9
8208,5079,1,1,221.57
8209,5080,388,1,146.06
8210,5081,96,1,227.09
8211,5082,475,1,401.56
8212,5083,361,1,380.25
8213,5084,209,1,430.61
8214,5084,26,1,387.44
8215,5085,281,1,113.56
8216,5086,346,1,371.96
8217,5086,427,1,391.62
8218,5087,247,1,358.67
8219,5088,313,1,172.9
8220,5089,349,2,258.96
8221,5090,449,1,87.27
8222,5091,137,1,95.3
8223,5092,62,3,406.95
8224,5093,301,1,456.93
8225,5093,468,1,58.67
8226,5094,211,1,85.11
8227,5095,261,3,364.49
8228,5095,16,1,247.97
8229,5096,457,2,469.22
8230,5097,440,1,264.38
8231,5098,470,3,433.98
8232,5099,348,1,68.31
8233,5099,156,1,339.74
8234,5100,462,1,444.24
8235,5101,164,1,263.11
8236,5102,498,1,453.76
8237,5103,402,1,34.36
8238,5103,456,1,160.7
8239,5104,490,2,62.32
8240,5104,293,1,390.51
8241,5105,209,2,403.02
8242,5105,442,1,174.72
8243,5106,412,1,150.18
8244,5107,303,1,46.89
8245,5108,450,2,434.07
8246,5108,500,1,231.79
8247,5109,197,1,137.82
8248,5109,93,1,189.5
8249,5110,417,1,305.96
8250,5111,194,1,275.63
8251,5112,265,1,147.78
8252,5112,149,1,100.52
8253,5113,134,1,73.37
8254,5114,124,2,308.17
8255,5115,311,1,15.9
8256,5115,332,1,150.68
8257,5116,102,1,425.68
8258,5117,313,1,460.25
8259,5118,401,2,379.11
8260,5119,196,1,470.87
8261,5120,102,1,41.48
8262,5121,146,1,202.47
8263,5121,234,1,192.92
8264,5122,337,1,104.85
8265,5122,66,1,70.64
8266,5123,41,1,238.47
8267,5124,61,2,19.9
8268,5125,13,2,271.36
8269,5126,474,1,73.43
8270,5127,490,1,339.17
8271,5128,267,1,255.57
8272,5128,299,1,436.45
8273,5129,119,1,43.97
8274,5130,166,1,374.21
8275,5130,461,1,306.9
8276,5131,143,1,31.38
8277,5132,372,1,282.56
8278,5133,236,2,85.74
8279,5134,163,3,436.68
8280,5135,196,1,123.42
8281,5135,280,1,281.63
8282,5135,452,1,160.5
8283,5136,59,1,14.21
8284,5136,334,1,269.8
8285,5137,241,1,57.62
8286,5137,295,1,313.92
8287,5137,430,2,315.82
8288,5138,429,1,498.31
8289,5138,245,1,155.72
8290,5138,347,2,408.16
8291,5139,247,1,204.61
8292,5140,392,2,208.53
8293,5141,392,1,107.78
8294,5141,274,1,10.12
8295,5142,67,1,410.54
8296,5142,265,1,18.48
8297,5143,423,1,245.82
8298,5144,153,1,477.95
8299,5145,333,1,56.08
8300,5145,56,1,193.24
8301,5145,25,2,327.81
8302,5145,435,1,92.43
8303,5146,470,1,268.65
8304,5146,470,1,338.68
8305,5146,84,2,180.9
8306,5147,182,1,216.03
8307,5148,41,1,438.89
8308,5149,69,2,12.22
8309,5149,140,2,65.8
8310,5149,161,1,166.89
8311,5150,217,1,488.15
8312,5151,230,2,365.47
8313,5152,124,1,415.34
8314,5153,464,1,51.37
8315,5153,138,1,163.64
8316,5154,445,2,335.9
8317,5155,468,1,185.18
8318,5155,375,1,37.34
8319,5156,326,1,439.69
8320,5157,327,1,414.06
8321,5157,109,1,499.59
8322,5158,145,1,36.46
8323,5158,419,1,35.47
8324,5158,390,1,143.82
8325,5159,134,1,30.64
8326,5160,317,1,492.9
8327,5160,460,1,446.84
8328,5161,174,2,322.11
8329,5161,423,1,316.65
8330,5161,494,2,67.06
8331,5161,273,1,214.3
8332,5162,44,2,127.79
8333,5162,491,3,145.44
8334,5162,365,1,169.88
8335,5162,38,1,383.53
8336,5163,46,1,368.94
8337,5164,453,3,336.59
8338,5164,27,1,337.45
8339,5164,162,1,211.75
8340,5165,316,1,315.53
8341,5166,401,1,386.79
8342,5166,233,1,222.62
8343,5167,61,1,140.07
8344,5168,401,1,446.56
8345,5168,389,1,13.13
8346,5169,300,3,390.92
8347,5170,474,1,238.73
8348,5171,176,1,293.01
8349,5171,435,1,380.71
8350,5171,325,1,318.06
8351,5172,199,1,447.34
8352,5173,178,2,363.79
8353,5174,155,1,188.88
8354,5174,408,1,462.44
8355,5174,280,1,417.98
8356,5175,396,1,40.46
8357,5175,297,1,44.33
8358,5176,228,1,267.72
8359,5177,438,1,424.01
8360,5178,426,1,303.98
8361,5178,266,1,342.65
8362,5179,417,1,323.5
8363,5180,326,1,13.77
8364,5180,231,1,174.03
8365,5181,383,1,236.54
8366,5182,481,1,321.24
8367,5183,169,1,291.98
8368,5184,175,2,333.19
8369,5185,458,1,28.26
8370,5186,11,1,413.81
8371,5187,98,1,25.51
8372,5187,153,1,131.42
8373,5187,459,1,11.45
8374,5187,245,1,55.11
8375,5188,320,1,5.21
8376,5189,388,1,455.34
8377,5189,313,1,326.23
8378,5190,476,1,219.61
8379,5190,327,1,199.19
8380,5191,15,1,288.7
8381,5192,188,1,352.0
8382,5193,351,2,382.13
8383,5194,378,1,319.59
8384,5195,82,3,467.77
8385,5196,36,2,194.68
8386,5197,487,1,192.01
8387,5198,121,1,247.91
8388,5198,109,1,495.67
8389,5198,196,2,129.81
8390,5199,25,1,35.35
8391,5200,465,1,268.16
8392,5201,61,1,232.27
8393,5202,242,1,472.29
8394,5202,273,1,364.58
8395,5203,393,1,235.15
8396,5203,446,1,371.4
8397,5204,187,1,15.54
8398,5205,322,1,365.47
8399,5206,394,1,303.59
8400,5206,43,2,15.26
8401,5206,299,1,359.48
8402,5207,423,2,266.98
8403,5208,84,1,26.28
8404,5209,100,1,109.96
8405,5209,136,1,274.56
8406,5210,2,1,199.36
8407,5210,394,1,172.09
8408,5211,398,1,403.45
8409,5211,405,1,474.5
8410,5212,54,1,410.21
8411,5213,179,1,49.42
8412,5213,411,3,491.01
8413,5214,279,1,31.2
8414,5214,485,1,132.83
8415,5214,478,3,407.78
8416,5215,366,1,348.85
8417,5215,55,1,186.83
8418,5216,119,1,490.88
8419,5216,349,2,234.89
8420,5217,228,1,205.31
8421,5218,49,3,426.26
8422,5219,499,1,186.89
8423,5219,44,1,466.39
8424,5219,248,1,328.46
8425,5220,4,2,269.4
8426,5221,378,2,54.92
8427,5222,311,2,216.73
8428,5223,150,3,174.68
8429,5223,163,1,463.06
8430,5224,356,1,243.78
8431,5225,46,1,450.75
8432,5226,343,1,330.01
8433,5227,9,2,179.7
8434,5227,331,3,341.05
8435,5228,50,1,473.26
8436,5228,373,1,370.03
8437,5228,73,1,327.0
8438,5228,250,2,79.72
8439,5229,186,1,323.01
8440,5229,362,1,343.94
8441,5230,397,1,199.81
8442,5230,474,1,343.27
8443,5231,397,1,96.67
8444,5231,377,1,48.11
8445,5231,369,1,207.27
8446,5232,99,1,465.41
8447,5232,274,1,471.12
8448,5233,141,2,106.39
8449,5233,128,1,266.09
8450,5233,355,3,263.54
8451,5234,495,2,145.77
8452,5234,75,1,352.13
8453,5234,49,1,234.56
8454,5235,382,1,15.19
8455,5236,309,1,74.33
8456,5237,248,1,361.02
8457,5238,216,1,282.27
8458,5239,136,1,81.41
8459,5240,115,1,462.71
8460,5240,173,1,69.66
8461,5240,394,3,282.4
8462,5241,137,1,399.74
8463,5242,134,2,236.47
8464,5242,175,1,425.64
8465,5243,206,1,168.88
8466,5243,391,1,298.4
8467,5244,54,1,345.4
8468,5245,134,1,19.44
8469,5246,413,2,133.61
8470,5247,249,1,159.64
8471,5247,236,1,61.94
8472,5247,280,1,63.88
8473,5247,234,1,250.22
8474,5248,277,1,459.07
8475,5248,401,1,131.78
8476,5249,388,1,63.75
8477,5249,447,1,98.55
8478,5249,187,2,158.06
8479,5249,250,1,415.71
8480,5250,51,1,383.99
8481,5250,336,1,328.79
8482,5251,114,1,331.93
8483,5252,260,2,121.47
8484,5252,413,1,128.95
8485,5253,346,1,232.05
8486,5253,38,1,224.01
8487,5254,198,1,497.82
8488,5254,100,2,302.78
8489,5254,427,1,342.17
8490,5255,484,1,456.51
8491,5256,411,3,379.56
8492,5257,326,1,204.17
8493,5258,167,1,151.23
8494,5258,80,1,126.33
8495,5259,213,1,279.77
8496,5260,122,1,195.49
8497,5260,215,1,209.96
8498,5260,7,1,185.7
8499,5261,442,1,278.1
8500,5261,7,1,127.48
8501,5261,1,1,101.58
8502,5262,444,1,242.14
8503,5262,83,1,329.55
8504,5262,322,1,454.63
8505,5262,98,1,39.91
8506,5263,293,1,470.07
8507,5263,105,2,297.21
8508,5264,58,1,39.2
8509,5265,31,1,420.0
8510,5265,348,2,229.9
8511,5265,69,1,87.5
8512,5265,421,1,157.59
8513,5266,171,1,426.73
8514,5267,200,1,293.4
8515,5267,459,1,272.6
8516,5268,46,1,74.69
8517,5269,435,1,177.48
8518,5270,135,1,111.7
8519,5270,265,2,53.24
8520,5271,180,1,455.58
8521,5272,326,1,207.64
8522,5273,389,1,395.8
8523,5273,347,2,467.82
8524,5274,168,1,82.63
8525,5275,470,1,342.7
8526,5276,473,1,405.75
8527,5276,288,3,479.41
8528,5276,243,1,259.09
8529,5277,379,1,295.52
8530,5278,90,1,278.55
8531,5279,277,2,490.13
8532,5280,425,1,320.68
8533,5280,12,1,402.07
8534,5280,42,1,251.38
8535,5280,443,1,382.53
8536,5281,337,2,68.78
8537,5281,177,3,452.8
8538,5282,13,1,275.88
8539,5283,1,1,348.81
8540,5283,288,1,391.3
8541,5284,96,1,324.53
8542,5285,3,1,456.05
8543,5285,60,1,24.69
8544,5286,138,1,30.06
8545,5287,249,2,419.63
8546,5288,198,1,449.46
8547,5289,171,1,336.33
8548,5290,440,1,33.11
8549,5290,367,1,211.7
8550,5291,395,1,254.92
8551,5292,348,1,101.4
8552,5293,449,1,128.35
8553,5294,385,1,253.12
8554,5294,246,1,478.99
8555,5295,170,1,280.94
8556,5296,372,3,382.29
8557,5297,269,1,203.42
8558,5298,27,1,174.99
8559,5299,435,1,146.43
8560,5300,326,1,256.82
8561,5301,61,1,159.13
8562,5302,109,1,243.78
8563,5302,219,1,170.76
8564,5303,303,1,64.71
8565,5304,187,1,177.39
8566,5304,289,1,93.19
8567,5304,269,2,334.26
8568,5305,148,1,335.53
8569,5305,236,2,445.75
8570,5306,56,1,191.83
8571,5307,195,1,135.68
8572,5307,320,3,433.7
8573,5308,51,3,115.56
8574,5309,130,3,106.72
8575,5310,486,1,293.24
8576,5311,378,1,461.65
8577,5312,496,1,264.14
8578,5313,405,1,319.07
8579,5314,229,2,369.35
8580,5314,328,1,430.47
8581,5314,100,1,71.41
8582,5315,434,1,35.75
8583,5316,173,1,271.19
8584,5317,290,2,51.57
8585,5318,18,1,124.68
8586,5319,354,1,292.85
8587,5320,392,1,134.52
8588,5320,299,1,104.9
8589,5321,384,1,177.03
8590,5322,197,3,406.43
8591,5323,53,2,145.08
8592,5324,69,1,32.08
8593,5325,463,3,69.21
8594,5326,400,1,244.87
8595,5327,107,1,210.48
8596,5328,383,1,480.26
8597,5328,126,1,202.05
8598,5328,38,1,320.97
8599,5328,304,2,333.66
8600,5329,78,1,361.94
8601,5330,373,1,178.75
8602,5330,447,1,69.7
8603,5331,188,1,366.46
8604,5331,407,1,270.31
8605,5331,87,1,318.58
8606,5332,171,1,237.94
8607,5332,450,1,22.59
8608,5332,164,2,466.74
8609,5332,412,2,122.39
8610,5333,116,1,7.11
8611,5333,188,1,456.81
8612,5333,70,1,423.59
8613,5333,85,1,30.49
8614,5334,288,1,490.2
8615,5335,184,1,257.01
8616,5336,79,1,442.07
8617,5337,405,1,282.47
8618,5338,251,1,108.21
8619,5338,443,2,454.18
8620,5339,497,1,316.68
8621,5339,1,1,148.03
8622,5339,156,1,442.82
8623,5339,190,1,230.22
8624,5340,430,1,391.98
8625,5341,495,1,324.54
8626,5341,166,1,201.47
8627,5342,365,1,86.08
8628,5342,87,1,25.85
8629,5343,354,1,56.99
8630,5344,241,2,54.86
8631,5344,435,1,380.61
8632,5344,175,1,382.08
8633,5345,76,2,488.08
8634,5345,79,1,58.86
8635,5345,418,1,83.07
8636,5345,211,1,458.51
8637,5346,68,1,465.3
8638,5346,153,1,134.32
8639,5347,12,1,347.22
8640,5348,67,1,469.43
8641,5349,136,1,169.79
8642,5349,329,1,246.71
8643,5350,118,1,304.06
8644,5351,211,1,143.94
8645,5351,378,1,141.02
8646,5351,377,1,191.05
8647,5352,495,2,300.06
8648,5353,111,1,453.03
8649,5353,2,1,5.13
8650,5353,239,1,31.61
8651,5354,29,1,474.47
8652,5355,241,2,86.11
8653,5356,400,1,97.57
8654,5356,75,1,406.77
8655,5356,343,1,237.99
8656,5357,372,1,347.15
8657,5358,144,1,299.03
8658,5359,272,2,102.41
8659,5360,167,1,85.85
8660,5360,173,1,18.83
8661,5360,75,1,18.57
8662,5361,419,2,439.34
8663,5362,88,1,462.6
8664,5363,416,1,224.17
8665,5364,291,1,354.58
8666,5364,464,2,323.84
8667,5365,356,3,347.33
8668,5365,101,1,232.24
8669,5365,58,1,102.39
8670,5366,454,2,120.97
8671,5366,367,1,256.69
8672,5367,375,2,463.48
8673,5367,12,1,382.41
8674,5368,288,1,287.34
8675,5369,177,2,241.11
8676,5369,116,1,350.58
8677,5369,98,1,243.62
8678,5369,287,1,444.8
8679,5370,258,2,199.94
8680,5370,234,1,360.95
8681,5371,138,1,371.27
8682,5371,489,1,435.37
8683,5372,293,1,420.0
8684,5372,235,2,432.94
8685,5373,67,1,187.65
8686,5374,57,1,35.74
8687,5375,335,1,40.49
8688,5376,459,1,17.95
8689,5377,379,1,204.14
8690,5377,248,1,104.19
8691,5377,421,1,421.48
8692,5378,80,1,163.48
8693,5378,436,1,116.34
8694,5378,209,1,150.99
8695,5378,113,1,34.04
8696,5379,456,2,136.91
8697,5380,347,2,208.57
8698,5381,468,2,185.75
8699,5382,187,1,430.66
8700,5383,225,1,35.56
8701,5384,149,1,255.6
8702,5384,322,2,120.21
8703,5385,236,1,368.6
8704,5385,375,1,23.15
8705,5386,149,1,9.59
8706,5386,201,1,152.17
8707,5387,247,1,295.27
8708,5387,11,1,131.81
8709,5388,399,1,222.46
8710,5388,358,1,40.34
8711,5389,16,1,302.47
8712,5390,29,2,47.37
8713,5391,434,1,484.04
8714,5392,403,1,48.64
8715,5393,20,1,12.63
8716,5394,332,1,62.43
8717,5394,268,1,468.93
8718,5395,62,1,70.14
8719,5396,34,1,119.02
8720,5396,199,1,482.48
8721,5397,223,1,363.83
8722,5397,434,1,107.86
8723,5397,190,1,135.31
8724,5398,216,3,10.16
8725,5398,131,3,437.27
8726,5399,63,2,22.84
8727,5400,75,1,76.79
8728,5401,165,2,375.07
8729,5401,154,2,276.65
8730,5401,224,1,22.07
8731,5401,313,1,298.53
8732,5402,121,1,54.07
8733,5403,336,1,122.59
8734,5404,51,2,354.06
8735,5405,305,1,255.01
8736,5406,232,2,59.75
8737,5406,406,1,332.57
8738,5406,433,1,96.44
8739,5407,376,1,356.44
8740,5407,443,2,313.2
8741,5407,410,1,319.78
8742,5408,77,1,134.0
8743,5408,89,1,268.61
8744,5409,431,1,142.84
8745,5409,33,2,23.58
8746,5409,36,3,89.67
8747,5410,420,1,14.52
8748,5411,265,1,195.78
8749,5412,2,1,445.93
8750,5413,406,1,182.46
8751,5414,182,1,93.32
8752,5414,288,1,128.23
8753,5415,199,1,13.0
8754,5415,229,2,458.94
8755,5416,60,1,193.77
8756,5417,470,2,475.8
8757,5417,217,1,488.89
8758,5418,123,1,372.43
8759,5419,245,1,244.29
8760,5419,388,1,388.39
8761,5420,112,2,299.79
8762,5420,497,1,198.61
8763,5421,5,1,173.48
8764,5422,19,1,461.12
8765,5423,214,1,97.48
8766,5424,259,2,178.98
8767,5425,160,1,294.59
8768,5425,384,1,38.43
8769,5425,65,1,211.8
8770,5426,93,1,377.04
8771,5427,205,1,63.24
8772,5428,159,1,270.62
8773,5428,212,1,135.45
8774,5428,8,1,419.6
8775,5429,427,3,51.32
8776,5430,171,1,484.68
8777,5431,174,1,103.54
8778,5431,448,1,410.17
8779,5432,68,2,312.29
8780,5432,27,1,127.66
8781,5433,485,1,110.39
8782,5433,254,1,217.53
8783,5433,436,1,200.84
8784,5434,167,2,444.86
8785,5434,128,1,350.87
8786,5435,70,1,261.47
8787,5436,391,2,17.76
8788,5437,60,1,318.84
8789,5437,411,2,253.88
8790,5437,434,1,453.78
8791,5438,13,1,177.01
8792,5438,361,1,404.29
8793,5439,44,1,251.85
8794,5440,307,1,115.58
8795,5441,457,2,360.17
8796,5441,223,3,74.95
8797,5442,452,1,218.61
8798,5442,10,1,391.36
8799,5443,382,2,264.0
8800,5444,370,1,75.35
8801,5445,197,1,405.11
8802,5446,460,1,100.03
8803,5446,300,1,140.84
8804,5447,273,1,120.47
8805,5447,151,1,208.26
8806,5447,402,1,155.31
8807,5447,115,1,424.38
8808,5448,330,1,312.14
8809,5449,115,1,236.58
8810,5450,54,1,112.82
8811,5450,131,1,288.35
8812,5451,85,1,270.92
8813,5451,408,1,424.24
8814,5451,152,1,475.5
8815,5452,460,3,60.12
8816,5452,417,1,204.6
8817,5453,210,1,14.77
8818,5453,485,2,437.48
8819,5453,259,2,225.66
8820,5454,190,2,183.46
8821,5455,419,1,352.71
8822,5456,151,1,13.79
8823,5457,100,1,453.06
8824,5458,200,1,16.22
8825,5458,62,3,150.64
8826,5458,272,1,26.56
8827,5459,116,1,280.17
8828,5459,457,1,42.98
8829,5460,457,1,495.31
8830,5461,357,1,215.29
8831,5461,12,1,35.75
8832,5462,142,2,39.87
8833,5463,331,1,176.8
8834,5463,386,1,108.32
8835,5464,334,1,453.56
8836,5465,235,2,157.71
8837,5466,103,1,413.91
8838,5467,227,1,226.38
8839,5467,444,1,5.29
8840,5468,248,1,425.9
8841,5468,324,2,194.98
8842,5469,232,1,498.73
8843,5470,242,1,497.57
8844,5470,392,2,416.33
8845,5470,377,1,309.83
8846,5470,224,1,36.87
8847,5471,408,1,480.57
8848,5471,136,1,211.2
8849,5472,83,1,342.19
8850,5473,199,1,435.85
8851,5474,131,1,299.76
8852,5475,32,2,296.14
8853,5475,168,1,257.82
8854,5476,475,1,460.81
8855,5476,425,1,262.54
8856,5477,169,1,71.36
8857,5478,63,1,61.67
8858,5479,4,1,268.19
8859,5479,401,1,410.13
8860,5480,115,2,191.33
8861,5481,390,1,338.73
8862,5482,300,1,257.53
8863,5482,497,1,304.5
8864,5483,205,1,316.05
8865,5484,297,1,21.65
8866,5485,204,1,438.78
8867,5486,363,2,10.53
8868,5486,484,1,329.25
8869,5486,198,1,437.53
8870,5486,85,2,35.91
8871,5487,371,1,435.95
8872,5488,394,1,120.51
8873,5488,334,3,390.23
8874,5488,116,1,412.37
8875,5489,163,1,437.06
8876,5490,316,2,385.85
8877,5491,218,1,195.69
8878,5492,365,1,103.68
8879,5493,85,1,403.58
8880,5494,234,1,392.11
8881,5495,63,2,204.81
8882,5495,34,1,109.76
8883,5495,478,1,47.47
8884,5496,150,1,321.7
8885,5497,432,1,215.46
8886,5498,346,1,310.58
8887,5499,375,1,440.55
8888,5500,258,1,159.45
8889,5500,292,3,316.85
8890,5501,500,2,278.26
8891,5502,53,1,224.35
8892,5502,327,1,334.47
8893,5503,234,1,347.47
8894,5504,306,1,490.64
8895,5504,14,1,98.61
8896,5504,389,1,389.77
8897,5504,123,1,138.35
8898,5505,388,1,37.42
8899,5505,449,1,495.98
8900,5505,440,1,37.78
8901,5506,228,1,303.81
8902,5507,234,1,216.58
8903,5508,108,1,424.66
8904,5508,462,2,159.79
8905,5508,284,1,203.12
8906,5509,5,2,480.69
8907,5510,383,1,91.54
8908,5510,376,1,54.62
8909,5510,173,2,350.56
8910,5511,36,1,296.44
8911,5511,310,1,287.57
8912,5511,437,1,238.26
8913,5512,1,1,268.77
8914,5512,372,1,278.17
8915,5513,411,2,168.23
8916,5513,190,1,457.65
8917,5513,99,1,438.02
8918,5514,499,1,252.77
8919,5514,121,1,426.6
8920,5515,159,2,256.34
8921,5516,489,1,70.48
8922,5517,290,1,18.42
8923,5517,421,1,16.39
8924,5518,76,1,432.57
8925,5519,137,1,478.72
8926,5519,329,1,317.19
8927,5520,278,2,34.58
8928,5520,297,1,253.81
8929,5521,477,1,258.24
8930,5522,388,2,299.93
8931,5523,400,1,391.25
8932,5523,500,1,177.94
8933,5523,153,1,215.78
8934,5524,371,1,197.18
8935,5524,18,3,23.87
8936,5525,350,3,138.69
8937,5525,216,1,44.23
8938,5525,359,1,63.66
8939,5525,446,2,109.56
8940,5526,253,1,96.95
8941,5526,377,2,64.26
8942,5526,177,1,169.52
8943,5527,243,1,484.53
8944,5527,306,1,495.64
8945,5528,195,1,247.6
8946,5529,66,1,421.26
8947,5529,189,3,154.8
8948,5530,292,3,445.48
8949,5531,55,1,173.46
8950,5532,320,1,109.05
8951,5533,101,1,447.96
8952,5533,253,1,34.12
8953,5534,191,1,104.72
8954,5534,323,3,396.56
8955,5534,184,1,398.22
8956,5535,475,1,494.38
8957,5535,288,1,429.94
8958,5536,306,1,136.04
8959,5536,142,1,351.99
8960,5537,350,1,367.45
8961,5537,84,1,20.64
8962,5537,171,2,321.12
8963,5537,231,1,337.75
8964,5538,290,1,103.52
8965,5538,51,1,121.05
8966,5538,330,1,41.43
8967,5539,226,1,314.11
8968,5540,468,2,339.84
8969,5540,436,3,267.67
8970,5540,367,1,349.04
8971,5540,97,1,76.48
8972,5541,347,1,295.55
8973,5541,74,1,456.26
8974,5542,264,1,306.33
8975,5543,110,1,107.04
8976,5544,283,1,207.71
8977,5545,32,1,262.65
8978,5546,500,1,298.3
8979,5547,30,1,279.01
8980,5548,39,1,21.57
8981,5548,20,3,259.78
8982,5549,371,2,482.92
8983,5549,70,1,334.39
8984,5550,372,1,340.8
8985,5551,359,1,77.32
8986,5551,432,1,43.77
8987,5551,138,1,81.91
8988,5552,467,2,308.02
8989,5553,131,1,404.12
8990,5554,158,1,120.92
8991,5554,129,1,23.7
8992,5554,208,1,464.4
8993,5555,40,1,197.06
8994,5556,265,1,352.83
8995,5557,364,1,488.68
8996,5558,423,1,490.96
8997,5559,96,1,364.85
8998,5559,409,3,100.12
8999,5559,259,1,150.25
9000,5560,90,2,16.2
